;title;text;label
322;Obama says Trump's comments on women disqualifying;GREENSBORO, N.C. (Reuters) - President Barack Obama said on Tuesday that Republican presidential nominee Donald Trump’s comments on a 2005 videotape about groping women would disqualify him from even a job at a convenience store.     Speaking at a campaign rally in Greensboro, North Carolina, for Democratic presidential nominee Hillary Clinton, Obama said the choice was clear in the Nov. 8 election even before the tape was leaked last week showing Trump speaking crudely about women. “Now you find a situation in which the guy says stuff that nobody would find tolerable if they were applying for a job at 7-Eleven,” Obama told the crowd, referring to the convenience store chain.  Trump said during Sunday night’s presidential debate he was embarrassed by the video, but dismissed it as “locker room talk.” Obama also criticized some Republicans who have condemned the remarks but are still backing the New York businessman. “The fact that now you’ve got people saying: ‘We strongly disagree, we really disapprove ... but we’re still endorsing him.’ They still think he should be president, that doesn’t make sense to me,” Obama said. Earlier on Tuesday, White House spokesman Josh Earnest said the remarks in the recording amounted to sexual assault.  Obama also took aim at Trump’s business credentials,  referring to a New York Times report that showed he claimed a nearly billion dollar loss in one year on his taxes in the 1990s. “They say the house always wins,” Obama quipped about Trump, who was a casino developer at the time. “I don’t know how that happens.”;1
323;White House says focused on getting lowest possible corporate tax rate;(Reuters) - The White House said on Thursday it was focusing on getting the lowest corporate rate possible in tax reform legislation being considered on Capitol Hill. “Fifteen (percent) is better than 20, 20 is better than 22 and 22 is better than what we have,” White House spokeswoman Sarah Sanders told reporters.;1
324;Suspects in Malta blogger's murder sent to trial;VALLETTA (Reuters) - Three men accused of killing Maltese anti-corruption blogger Daphne Caruana Galizia were committed to trial on Thursday by a magistrate hearing preliminary evidence. Brothers George and Alfred Degiorgio and Vincent Muscat were arrested in early December on the strength of phone intercepts and accused of having killed Caruana Galizia in a carbomb as she drove out of her home on Oct. 16. In the Maltese judicial system, police have to present initial evidence to a magistrate, who decides whether there are sufficient grounds to press charges. On the third day of the preliminary hearing, Magistrate Claire Stafrace Zammit ruled that the three should be sent to trial. The trio have denied wrongdoing. Police told the court that George Degiorgio was sitting on a boat outside Valletta harbor when he sent an SMS to trigger the deadly bomb, which had been planted overnight in Caruana Galizia s hire car. Mobile phone data showed that Alfred Degiorgio and Muscat had repeatedly visited Caruana Galizia s home village Bidnija in the days before the blast.  Police believe they watched from a nearby vantage point as Caruana Galizia set out in her car and told George Degiorgio via telephone to detonate the device. Her death shocked Malta, the smallest nation in the European Union, which has been engulfed by a wave of graft scandals, including accusations of money laundering and influence peddling in government   all of which have been denied. Caruana Galizia exposed many of these cases, but had never written about the three suspects, who had fallen foul of local police in the past. The slain blogger s family say the mastermind behind the killing must still be at large. Malta s attorney general must now draw up precise charges against the Degiorgios and Muscat, and no trial date has been set.;1
325;Turkey remains dependable ally in NATO, Erdogan spokesman says;ANKARA (Reuters) - Turkey remains a dependable member of the NATO alliance, President Tayyip Erdogan s spokesman said on Thursday, after Western allies expressed concern over Ankara s decision to procure a missile defence system from Russia. Turkey s good relations with Russia are not an alternative to its ties to the West, but rather complementary, Ibrahim Kalin told a news conference. ;1
326;China starts formal legal proceedings against disgraced senior politician;BEIJING (Reuters) - China s prosecutor began on Monday formal legal proceedings against disgraced senior politician Sun Zhengcai, once considered a contender for top leadership, who has been accused of corruption and other crimes. Sun was abruptly removed from his post as party chief of the southwestern metropolis of Chongqing - one of China s most important cities - in July and replaced by Chen Miner, who is close to President Xi Jinping.  Later that month, he was put under investigation and in September, the party announced he would be prosecuted for corruption. Sun was accused of leaking secrets, bribery and abusing his power. In a brief statement, the prosecutor said that it had begun proceedings against Sun for suspected bribery and had approved the taking of  coercive measures  against him, a Chinese legal term that generally refers to detention. The case is proceeding, it added, without giving any other details. Sun was expelled from parliament last month, removing his immunity from prosecution that he had enjoyed as a member of that body. Chongqing is perhaps best known outside China for its association with Bo Xilai, another disgraced former party boss of the city. He, too, was once a contender for top leadership. He was jailed for life in 2013 after a dramatic corruption scandal. It has not been possible to reach Sun or a representative for comment since he was put under investigation. It s unclear if he has been allowed to retain a lawyer. The next likely step against Sun will be to put him on trial, where he is certain to be found guilty as the legal system is controlled by the ruling Communist Party which will not challenge the party s accusations against him.;1
327;QUESTION: Which Presidential Candidate Spent The Most On Their Campaign So Far? The ANSWER May Surprise You…;And the winner is the  Anti-Billionaire or the guy who detests rich people or how about the guy who made a LOT of people rich during his campaign, but did absolutely nothing for the less fortunate with his windfall. In fact, we reported about hundreds of homeless people who were kicked out of a venue they used as a warming hut on the coldest night of the year because socialist Bernie Sanders (who cares so much for the poor and underprivileged) was about to host a rally in that venue. Oh well the show must go on who has time for homeless people who likely won t vote .right hypocrite Bernie?The small-dollar fundraising juggernaut that has kept Bernie Sanders s insurgent White House bid afloat far longer than anticipated has generated another unexpected impact: a financial windfall for his team of Washington consultants.As donations surged this year, the Sanders campaign ratcheted up its spending each month, racing through an astounding $45 million in March alone.By the end of March, the self-described democratic socialist senator from Vermont had spent nearly $166 million on his campaign   more than any other 2016 presidential contender, including rival Hillary Clinton. More than $91 million went to a small group of admakers and media buyers who produced a swarm of commercials and placed them on television, radio and online, according to a Washington Post analysis of Federal Election Commission reports.While the vast majority of that money was passed along to television stations and websites to pay for the advertising, millions in fees were kept by the companies, The Post calculated. While it is impossible to determine precisely how much the top consultants have earned, FEC filings indicate the top three media firms have reaped payments of seven figures.Sanders s money blitz, fueled by a $27 average donation that he repeatedly touts, has improbably made the anti-billionaire populist the biggest spender so far in the election cycle. The campaign s wealth has been a surprising boon for vendors across the county who signed on to his long-shot bid.The large profits stem in part from the fact that no one in Sanders s campaign imagined he would generate such enormous financial support. So unlike Clinton, he did not cap how much his consultants could earn in commissions from what was expected to be a bare-bones operation, according to campaign officials.A campaign spokesman declined to comment on whether Sanders feels the high fees earned by his media consultants are appropriate. Via: Washington Post;0
328;Putin shrugs off Trump's nuclear plans, says Democrats sore losers;MOSCOW (Reuters) - Russia’s Vladimir Putin said on Friday he was unfazed by President-elect Donald Trump’s plans to boost the U.S. nuclear arsenal, praising Trump for being in touch with U.S. public opinion while branding the Democrats sore election losers. Speaking at his annual news conference in Moscow, the Russian president said earlier comments he had made about his country’s own military modernization had been misunderstood in the United States and that he accepted that the U.S. military, not Russia’s, was the most powerful in the world. Putin said on Thursday Russia’s military was “stronger than any potential aggressor”. Trump later tweeted that the United States “must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes.” Asked to clarify his comments on Friday, MSNBC reported that Trump had said: “Let it be an arms race. We will outmatch them at every pass and outlast them all.” But Putin said he did not regard the United States as a potential aggressor and had only been talking about countries he thought might realistically launch an attack on Russia.  “I was a bit surprised by the statements from some representatives of the current U.S. administration who for some reason started to prove that the U.S. military was the most powerful in the world,” Putin said, referring to State Department comments from Thursday.    “Nobody is arguing with that.” Putin said he saw nothing new or remarkable about Trump’s own statement about wanting to expand U.S. nuclear capabilities anyway.  “In the course of his election campaign he (Trump) spoke about the necessity of strengthening the U.S. nuclear arsenal, and strengthening the armed forces. There’s nothing unusual here,” said Putin. “If anyone is unleashing an arms race it’s not us ... We will never spend resources on an arms race that we can’t afford.” Trump’s comments, made in a tweet, alarmed non-proliferation experts who said that a boost to the U.S. arsenal could fuel global tensions. The Russian leader, speaking in a news conference that lasted just under four hours, fielded questions on everything from Syria to the economy, Ukraine and sports doping. But he only became really animated when talking about the United States, launching a scathing attack on the Democrats. He said they had forgotten the meaning of their own name and were sore losers. “The current administration and the leadership of the Democratic Party are trying to blame all their failures on external factors,” said Putin.   “(We are talking about) a party which has clearly forgotten the original meaning of its own name. They (the Democrats) are losing on all fronts and looking elsewhere for things to blame. In my view this, how shall I say it, degrades their own dignity. You have to know how to lose with dignity.” The Obama administration and U.S. intelligence officials have accused Russia of trying to interfere with the U.S. election by hacking Democratic Party accounts. Information from those hacks was leaked online, causing political problems for Democratic candidate Hillary Clinton. Putin dismissed suggestions Moscow had helped Trump to victory in any way however. “It’s not like that,” he said. “All of this (the accusations) speaks of the current administration’s systemic problems.” Putin, who spoke positively of Trump before his election win, said that only Moscow had believed in his victory however. “Trump understood the mood of the people and kept going until the end, when nobody believed in him,” Putin said, adding with a smile. “Except for you and me.” Putin said he would be willing to visit the United States if Trump invited him and expected U.S.-Russia ties to return to normal now, particularly in the security and economic spheres. He was more cagey when it came to his own political future though, saying he needed time before deciding whether he would run for president again in 2018. Most Kremlin-watchers believe he will stand and win again.  “I will look at what’s going on in the country, in the world,” said Putin coyly, calling a reporter who had asked him to provide reasons why people would want to vote for him again “a provocateur”.;1
329;Yemeni al Qaeda leader calls for attacks in support of Myanmar's Rohingya;DUBAI (Reuters) - A senior leader of al Qaeda s Yemeni branch has called for attacks on Myanmar authorities in support of minority Rohingya Muslims, the SITE monitoring center said on Saturday as thousands fled what they say is a government assault on their villages. Myanmar s roughly 1.1 million Rohingya pose one of the biggest challenges facing leader Aung San Suu Kyi, accused by Western critics of failing to support the Muslim minority that has long complained of persecution. In a video message released by al Qaeda s al-Malahem media foundation, Khaled Batarfi called on Muslims in Bangladesh, India, Indonesia and Malaysia to support their Rohingya Muslim brethren against the  enemies of Allah.  Batarfi, who was freed from a Yemeni prison in 2015 when Al Qaeda in the Arabian Peninsula (AQAP) seized the port city of Mukalla, also urged al Qaeda s Indian Subcontinent (AQIS) branch to carry out attacks.  So spare no effort in waging jihad against them and repulsing their attacks, and beware of letting down our brothers in Burma (Myanmar),  Batarfi said, according to the U.S.-based monitoring center. About 58,600 Rohingya have fled into neighboring Bangladesh from Myanmar, according to U.N. refugee agency UNHCR. Myanmar officials accuse the Arakan Rohingya Salvation Army (ARSA) of burning homes. The group claimed responsibility for coordinated attacks on security posts last week that prompted clashes and a large army counter-offensive. But Rohingya fleeing to Bangladesh say the Myanmar army is conducting a campaign of arson and killings to drive them out. The Rohingya are denied citizenship in Myanmar and regarded as illegal immigrants, despite claiming roots that date back centuries. Bangladesh, where more than 400,000 Rohingya live since they began fleeing Myanmar in the 1990s, is also growing increasingly hostile to the minority. (This version of the story corrects to show Rohingya are a minority, not a majority, in second paragraph);1
330;U.S. senators reach deal on Russia sanctions;WASHINGTON (Reuters) - U.S. senators reached an agreement on Monday on legislation imposing new sanctions on Russia, including a provision that would prevent the White House from easing, suspending or ending sanctions without congressional approval. The agreement, to be filed as an amendment to an Iran sanctions bill, is intended to punish Russia over issues including its alleged meddling in the 2016 U.S. election, annexation of Ukraine’s Crimea region and support for the government of Syria in that country’s six-year-long civil war. [L1N1J41LS] The Iran bill is due come up for a vote as soon as this week. Besides the provision setting up a process for Congress to review changes in sanctions, the measure would put into law sanctions previously established via presidential executive order, including some on certain Russian energy projects and debt financing in some industries. It would impose new sanctions on Russians found to be guilty of human rights abuses, supplying weapons to Syria’s government and conduct cyber attacks on behalf of Russia’s government, among others. The measure also would allow new sanctions on Russian mining, metals, shipping and railways. The legislation is backed by both Republicans and Democrats, and is expected to easily pass the Senate. It was introduced amid an intense focus in the U.S. capital on relations with Russia, and investigations by the Department of Justice and congressional committees of whether Russia sought to influence the 2016 U.S. elections to help elect Republican President Donald Trump, and whether Trump associates colluded with Moscow as it sought to influence the election.  To become law, the legislation would have to pass the House of Representatives and be signed into law by Trump. If Trump objected, some of its backers said they expected enough congressional support to override a veto. “These additional sanctions will ... send a powerful and bipartisan statement to Russia and any other country who might try to interfere in our elections that they will be punished,” Senate Democratic Leader Chuck Schumer said in a statement. Russia has denied attempting to interfere in the U.S election, and Trump has dismissed any talk of collusion. The measure also authorizes “robust assistance” to strengthen democratic institutions and counter disinformation in European countries that might be targeted by what the legislation’s sponsors described as Russian aggression. In December, the final full month of President Barack Obama’s administration, Washington sanctioned Russian businessmen and companies for Moscow’s role in Ukraine via executive order.;1
331;Myanmar, Bangladesh agree to cooperate on Rohingya refugee repatriation;NAYPYITAW (Reuters) - Myanmar and Bangladesh on Tuesday agreed to cooperate on the repatriation of Rohingya refugees and took steps to boost border security as relations between the neighbors have been strained by the continuing flow of refugees into Bangladesh. Over 600,000 Rohingya Muslims have fled Myanmar since Aug. 25, when Rohingya insurgent attacks sparked a ferocious military response by the Myanmar army that the United Nations has called ethnic cleansing. At a meeting in Myanmar s capital Naypyitaw, attended by Myanmar s home affairs minister lieutenant general Kyaw Swe and his Bangladeshi counterpart Asaduzzaman Khan, the countries signed two agreements covering security and border cooperation. The two sides have also agreed to  to halt the outflow of Myanmar residents to Bangladesh,  and  to form a joint working group,  Tin Myint, permanent secretary from Myanmar s home affairs ministry told reporters after the meetings.  After joint working group, the verification, (the) two countries have agreed to arrange different steps so that these people can return to their homeland safely and honourably and in secure conditions,  said Mostafa Kamal Uddin, secretary from Bangladeshi home affairs ministry. The officials did not elaborate on the specific steps the authorities would take for the repatriation, adding that the bulk of discussions was dedicated to border and security cooperation agreements which have been long in the making. Tin Myint said the two countries agreed  to restore normalcy in Rakhine to enable displaced Myanmar residents to return from Bangladesh at the earliest opportunity.  He also said Myanmar had sent a list of suspects who had fled to Bangladesh and requested the authorities there to investigate and return them to Myanmar. Thousands of refugees have continued to arrived cross the Naf river separating Myanmar s western Rakhine state and Bangladesh in recent days, even though Myanmar says military operations ceased on Sept. 5. The United States said on Monday it was considering a range of further actions over Myanmar s treatment of the Rohingya Muslim minority. While on Tuesday the officials said the talks were friendly, tensions are still high between the two countries. Bangladesh last month accused Myanmar of repeatedly violating its air space and warned that any more  provocative acts  could have  unwarranted consequences .  On border and security, the two sides decided to establish border liaison offices, carry out regular meetings between two security forces, jointly combat drug trafficking across the border and set up a mechanism to communicate directly. Bangladesh has for decades faced influxes of Rohingya fleeing persecution in Buddhist-majority Myanmar, where the Rohingya are seen as illegal migrants. It was already home to hundreds of thousands of Rohingya before the latest crisis. Though Rohingya families have lived in Myanmar for generations, they are denied citizenship and access to basic civil rights such as freedom of movement, decent education and healthcare. Hundreds in Rakhine on Sunday protested to urge Myanmar s government not to repatriate the Rohingya.;1
332;Merkel: State defeat hasn't weakened us before coalition talks;BERLIN (Reuters) - German Chancellor Angela Merkel on Monday played down suggestions that a regional election defeat for her Christian Democrats (CDU) had made her job of forming a three-way national coalition harder. The Social Democrats (SPD) won Sunday s vote in the northern region of Lower Saxony with 36.9 percent. Merkel s conservatives slumped to 33.6 percent - roughly in line with forecasts but their poorest showing in the rich agricultural province in nearly six decades.  I don t see the Lower Saxony election result as weakening us in this (coalition) task,  Merkel said, adding that regional issues had played a big role in the campaign there. Lower Saxony is home to carmaker Volkswagen (VOWG_p.DE), which is enmeshed in a diesel emissions scandal.   Three weeks after Merkel s conservatives recorded their worst national election result since 1949, the chancellor is about to begin what look set to be tricky coalition discussions with the liberal Free Democrats (FDP) and the Greens. Merkel said her conservative bloc was heading into the talks knowing it was the strongest of the three groups, while acknowledging negotiations would be challenging.  We ll have sufficient conflicts anyway. No one is under any illusions about that,  Merkel said. Policy areas over which the three parties are expected to clash include migration, climate protection and euro zone reform. Carsten Nickel, deputy research director at Teneo Intelligence, said the weak CDU result would particularly worry its Bavarian sister party, the Christian Social Union (CSU), which faces a regional election next year.  The CSU will fear that Lower Saxony demonstrates that the popular backlash against Merkel s choices in the 2015 migration crisis is not yet over,  Nickel said, referring to her decision to operate an open-boarders policy that allowed more than a million refugees in Germany. After the anti-immigrant Alternative for Germany (AfD) took almost a million voters from the conservative bloc in September s national election, the sister conservative parties put a long-running internal dispute to bed by agreeing to limit numbers of migrants coming to Germany.;1
333;Florida nursing home where deaths occurred was not on priority list: utility;(Reuters) - Florida Power & Light said on Wednesday it had provided power to part of a nursing home that housed six residents who died after the facility lost electricity due to Hurricane Irma, adding that it was not on a county priority list for emergency power restoration.    Parts of the facility itself were energized by FPL, I can t give you anything more specific than that at this point,  FPL spokesman Rob Gould told a news conference, referring to the  Rehabilitation Center of Hollywood Hills.  Two elderly residents were found dead at the nursing home, and four later died at a hospital. Police opened a criminal investigation at the nursing home in Broward County, which is north of Miami.  Some residents were evacuated on early Sunday morning and some woke up feeling sick at the center, which had been without air conditioning, Broward County Mayor Barbara Sharief said.  Gould said FPL met with Broward County officials in March before the storm season to discuss what facilities would be prioritized for power restoration this year.   They identified which facilities were to be critical top infrastructure facilities, this was not one of them,  he said about the Hollywood Hills center.  Broward County officials did not immediately respond to a request for comment.  FPL, a subsidiary of NextEra Energy Inc, has said earlier this week that the company prioritizes restoring power to critical facilities such as hospitals, police and fire stations, communications centers, water treatment plants, transportation and shelter.   Gould said the incident at Hollywood Hills emphasizes that all facilities need to have backup plans in case power is lost during storms.  Memorial Regional Hospital, a facility across from the nursing home, was identified as a top priority by the county and had power, Gould said. Florida has more than 680 nursing homes that house about 73,000 residents, the Florida Health Care Association said.;1
334; Ruth Bader Ginsburg Makes America A Promise And It Could Help Save Democracy;Liberals love us some Ruth Bader Ginsberg, who has been carrying the Supreme Court s torch for sanity for about 25 years. She s also 83-years-old, which in this climate of Republican domination and with an administration that doesn t give a damn about the constraints of the Constitution, is a little bit worrisome. In an appearance at George Washington University in Washington, D.C., Ginsburg told the audience that she s got this. She s not going anywhere if she can help it. I will do this job as long as I can do it full steam,  Ginsburg, 83, said at an appearance Thursday night at George Washington University in Washington, D.C.  When I can t, that will be the time I will step down. In an interview on the BBC s  Newsnight  broadcast, Ginsburg noted that Justice John Paul Stevens was 90 when he retired and said:  So I have a way to go. Ginsburg held her tongue on Donald Trump after she was forced to apologize for remarks building up to the election, but she did say,  We are not experiencing the best times,  and noted that our political system is like a pendulum and it always swings back. She did allude to Trump s campaign slogan, though, when she said that  We are not as mindful of what makes America great. Source: NBCHere s the video:Ginsburg is the oldest justice on the court by over three years. Presumably, Donald Trump will fill the court s current vacancy, which occurred when  ber conservative Justice Antonin Scalia died in February of last year. Republicans refused to let President Obama fill the seat, but now that they control both houses of Congress and the Presidency, it s likely that Trump s nominee, Neil Gorsuch, will get through. Even with Ginsburg on the court, that would leave us with a 4 justice minority on a nine justice court.Liberals, for good reason, are feeling very protective toward the diminutive legal powerhouse. I m very interested in this.  says Jeanette Bavwidinski, a community organizer in Pennsylvania.  I m interested in what her daily regimen is. Like, what are you all feeding RBG? Is she getting enough fresh air? Is she walking? Is she staying low-stress? What is she reading? Is she reading low-stress things? Can she eat more kale?  asks Kim Landsbergen, a forest ecologist in Ohio.  Eat more kale, that s all I can say. We love you. Eat more kale. Source: Washington PostThe good news for us is that Ginsburg is taking her health quite seriously, possibly because she s already survived cancer twice. And she was back at work two weeks after surgery. Ginsburg works out. Every morning, she does a routine of planks and push-ups. That s not all. She has performed the Canadian Air Force workout and doesn t shy away from sports like waterskiing and horseback riding. Intellectually, she s still sharp as a tack.We ll certainly need Ginsburg to stick around for at least four more years and at the rate she s going, she probably will.Featured image via Allison Shelly/Getty Images.;0
335;Trump says will issue new order next week to protect Americans;WASHINGTON (Reuters) - President Donald Trump said on Thursday that he would be issuing an order next week aimed at keeping the American people safe, as his temporary ban on travel from seven Muslim-majority countries remains kept on hold by a federal court. “We will be issuing a new and very comprehensive order to protect our people,” Trump said at a news conference.  ;1
336;VIDEO: BLACK MAN Tells Reporter They’re Taking Protests To Charlotte Suburbs;Unidentified man helping to organize protests in suburbs tells Mark Barber of WSOC:  We need to go where the immediate threat is at. Whether it s a threat or not, I just want us to go to the area where the gentleman lives, so we can actually have the people with the money be concerned about the people without the money. Reporter:  So you plan to protest in the suburbs? Man being interviewed:  Yes. Cuz I figure if we go hit them in their area, then they ll be more potent (?) to what s going on in our area. LISTEN | Protesters say this isn't the end. They plan to take protests to wealthy areas of Charlotte next. @wsoctv #KeithScott pic.twitter.com/og3T2zW2wd  Mark Barber (@MBarberWSOC9) September 21, 2016;0
337;HEAD GAMES: Technology With The Potential To Shape Reality;Randy Johnson 21st Century Wire  MIRROR MIRROR   Am I still just a movie concept?  Virtual  avatar  technology is in its infancy   as far as we know (Image: Actor Sam Worthington from the science fiction blockbuster film, Avatar).Is humanity s recent quantum leap with technology all fun and games, or a zombie-like march into the arms of a technocratic prison world?For generations we have seen global figures such as John F. Kennedy or Ronald Reagan speak on television and that s what we believed we have seen and heard.We have all heard, people say things such as  The President said it   it was on the news  or  she said it on TV, I saw it.  Ever since the invention of the medium of television, this has served as a sufficient casual reference to any event away from the local area.What if the words and image of a global figure, broadcast to millions on television, was not real?  What if your eyes and ears where literally deceiving you?Simply put, what if seeing isn t believing anymore?  What if the person on screen, on LIVE television, who is actually interacting with questions asked, was not the person being represented on screen?With technological advancements, as exemplified with the  still-in-development Face2Face system, the potential to present and act any person to an audience for multiple reasons, both good and bad, is here.  With respect to black budgets, exotic technology, and unknown classified advancements of similar computer systems and programs   technology beyond that of the Face2Face system could already be here and further advanced.What exactly is a Face2Face system?  TechCrunch.com describes it as taking,  A YouTube video of someone speaking like, say, George W. Bush.  Use a standard RGB [Red Green Blue] webcam to capture a video of someone else emoting and saying something entirely different.  Throw both videos into the Face2Face system and  you ve now got a relatively believable video of George W. Bush s face   now almost entirely synthesized   doing whatever the actor in the second video wanted the target s face to do. If the definition eludes you, then take a look at the Face2Face system in action.Watch below as life-like avatars of George W. Bush, Barack Obama, Donald Trump, and Vladimir Putin follow visual commands in real time via the Face2Face system. That s great.  What about the voice you might ask?It does not take a wild imagination to envision voice software programs linked up with visual avatars for something like the Face2Face system in real time.Celebrity  voice changer  technology or other  voice morphing  software is already available at the consumer level.  Many security systems, phones, and buildings grant access by authenticating a person s voice.  There is even a real danger for people to have their actual voice  hacked  as they leave samples of it everywhere throughout the day.If the Face2Face technology, in a development stage as seen above, as does voice changing and voice recognition technology exists, then it only follows that the audio and the visual technology are destined to sync up.Just think of the implications.You could potentially have John Wayne, Elvis, Michael Jordan, Osama bin Laden, Miley Cyrus, or Justin Beiber wishing you happy birthday on a video message and interacting with you   Live.  It isn t really them, but then again it is them, just in a virtual reality sort of way.  Could there eventually be monetary charges to use the likeness of famous people dead or alive with certain companies owning certain celebrity s long dead and families of recent celebrities getting a cut?Perhaps a world leader could be dead for weeks and still delivering speeches or issuing orders. Anyone can be misquoted intentionally and questioned, framed, or made to fall from grace in the court of public opinion.  If you could take over another nation s airwaves, their leader can be seen saying something they said on television   except for the fact it isn t them and they never said it. Wars have been started for less.In the summer of 2015, 21WIRE discussed the use of a 3D avatar in the political realm, as India s Prime Minister Narendra Mohdi delivered a holographic speech at some 900 different rallies over the course of his campaign: Some would argue politicians are actors or entertainers in their own right, but hologram use is not limited to entertainers. Narendra Mohdi has already used the technology during his successful campaign to become India s Prime Minister. What would the future of electioneering look like with this new high-tech gadgetry?It has long been known that US political strategists have shaped elections throughout the world.In 2015, Hollywood released a fictionalized political comedy-drama named after a documentary called Our Brand Is Crisis (2005), a picture which gave a behind-the-scenes account of how James Carville and the political consultancy Greenberg Carville Shrum (GCS) socially-engineered the 2002 Bolivian elections to help Gonzalo S nchez de Lozada win the heavily contested presidency. He eventually resigned due to the so-called  Gas Wars,  where it was announced that he would follow pro-US economic policies and export natural gas to the US and Mexico.The documentary displays much of the socially-engineered electioneering that has been ongoing by the West for decades   it makes you wonder what future Western-backed campaigns might look like when aided by new tech, such as Spain s recent holographic protests, that featured thousands marching in avatar form.  SOCK PUPPET PROTEST?    New forms of political control on the horizon. (Image Source: americansuburbx)Media platforms are used to manipulate.  The very images we see all sorts of screens and media platforms can be planned, created, and manipulated through the use of actors, sets, and computer graphics.So technology doesn t have an effect on the masses and is rolled out to society  without a blueprint  so to speak?  Just consider the now common scene below.  NOMOPHOBIA    Technology, consumerism, and human behavior together.  So close, yet so far away   (Image Source: mymimtimsum.blogspot.com)Mass media in particular, is often utilized to shape opinions, drive agendas, and to communicate messages to the masses.  This is nothing new and can be as mundane as with advertising and marketing.  Specialized fields such as consumer psychologists and behavioral scientists became part of marketing teams and campaigns.  Corporations within the United States, China, United Kingdom, Germany, and Japan spent over 590 billion dollars on advertising in 2015.  In so many words, shaping masses in various aspects of behavior is literally seen as a science.Is mainstream  news reporting  above the fray and simply covering events?  Is shaping minds and creating trends limited to marketing and mass commercialism?  Probably not.  It is now becoming common knowledge that 6 umbrella corporations own about 90% of the media.  If you steer the minds, shape the laws, and build the consensus, you control the profits and get to select winners and losers.  The saying  The medium is the message seems as relevant as ever.Virtual Reality vs Old Fashioned Reality LAWNMOWER MAN  (left image)   In this 1992 science fiction film, drugs & virtual reality augment human intelligence. (Image Source: movpins)Virtual reality or deception is best brought in  through the front door  and accepted slowly via entertainment means.  Movies, televisions, computers, the internet, and smart phones are the norm and were presented to the masses as a means of entertainment, news, communication or learning, but have a dark side of conditioning, monitoring people, propaganda dissemination and changing or controlling human outlooks on reality.For those old enough to remember life before the year 2000, they might remember having human interaction that included interaction in close proximity to others.  Now, so-called social networking is something not done in person.  It s almost fashionable for someone to ignore their surroundings and introvert themselves into the world  of a device.Nothing beats connecting with other people more than losing oneself into the cyber reality of a smart phone   DIGITAL SLAVE    This is becoming a familiar sight.  When the conversation is this good, why go out?  (Image Source: Prezi.com)Fun and games, or a zombie-like walk into the arms of a technocratic world. The Face2Face system technology above is not unlike the virtual reality (VR) technology used to map a person s face and expressions to a VR avatar. Mark Zukerberg s Facebook has shown heavy interest in the technology, most notably with its 2 billion dollar purchase of Silicon Valley VR firm Oculus Rift.The global acquisitions of talent and start-up companies with expertise in virtual reality technology by Facebook has been notable and they have stated their intent to integrate social networking with virtual reality and avatars.Nothing beats getting people together and networking than a visual representation of themselves in a virtual reality scenario.Get with it!  Reality is so yesterday!   OCULUS RIFT   purchased by Facebook, can map and copy face movements in real time. It has vast potential for shaping reality via gaming and social networking.Ready or not, an ever-increasing technological world is on the way. Virtual reality devices are not likely to become common overnight. However, over time, especially for those who can remember, it will probably be like when there were no smart phones. Eventually humankind could reach a point where few remember what it was like without it.In addition to Face2Face types of technology, holographic and projection technology, as seen with  Face Hacking , could be intertwined with Face-2-Face and voice morphing technologies.Read 21st Century Wire s article Face Hacking: 3-D Projection Mapping in Real Time here.The potential can be as amazing as it is disconcerting.  In the meantime more and more people are warming up to the reality of a virtual reality.  Watch below. READ MORE A.I. TECHNOLOGY: 21st Century Wire A.I. Files;0
338;2 MILLION HITS IN 2 DAYS: See Why Trump’s “USA Freedom Kids” Are A YUGE Viral Hit! [VIDEO];The lyrics seem to have been inspired by Donald s  Trumpisms.  These are not your typical little beauty pageant girls. These girls are rockin  liberty and Trump s fans can t get enough of them!Watch, and you ll see why this video has already received over 2 million hits in 2 days:;0
